0,0,40,46,20,135,0,800,100,40,46,20,50
0,0,40,46,20,181,0
0,0,40,46,20,227,0
0,0,40,46,20,273,0
0,0,40,46,20,319,0
0,0,40,46,20,365,0
0,0,40,46,20,411,0
0,0,40,46,20,457,0
0,0,40,46,60,457,0
0,0,40,46,100,457,0
0,0,40,46,100,-3,0
0,0,40,46,100,43,0
0,0,40,46,100,89,0
0,0,40,46,100,135,0
0,0,40,46,100,181,0
0,0,40,46,100,227,0
0,0,40,46,180,457,1,0,3,180,180,153,457,1,1,1
0,0,40,46,260,135,0
0,0,40,46,300,135,0
0,0,40,46,340,135,0
0,0,40,46,340,181,0
0,0,40,46,340,227,0
0,0,40,46,340,273,0
0,0,40,46,340,319,0
0,0,40,46,340,365,0
0,0,40,46,340,411,0
0,0,40,46,340,457,0
0,0,40,46,380,457,0
0,0,40,46,420,457,0
0,0,40,46,420,-3,0
0,0,40,46,420,43,0
0,0,40,46,420,89,0
0,0,40,46,420,135,0
0,0,40,46,500,457,1,0,4,460,460,153,457,1,1,1,1,1
0,0,40,46,580,135,1,2,0,580,700,135,135,1,1,1
0,0,40,46,780,135,0
